pageResource all api not hava log,the employee does not exist,not find dictionary type=<:NUM:>,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",[UpdateEmployee] <:*:> failed:>,no employee,can't find addEmp from updateEmp and empMapTo,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",timestamp,unknown
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 02:33:27,0
0,442,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 02:35:27,0
0,2,184,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 02:37:27,0
0,20,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 02:39:27,0
0,430,460,0,0,0,0,0,0,0,0,0,2,4,0,2023-11-01 02:41:27,70
0,4,92,1352,1352,0,0,0,0,0,2,2,0,0,2,2023-11-01 02:43:27,0
0,444,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 02:45:27,0
0,2,230,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 02:47:27,0
0,18,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 02:49:27,0
0,432,552,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 02:51:27,54
0,4,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 02:53:27,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 02:55:27,0
0,6,276,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 02:57:27,0
0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 02:59:27,0
0,432,460,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 03:01:27,1734
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:03:27,0
0,442,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 03:05:27,0
0,2,184,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 03:07:27,0
0,20,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:09:27,0
0,430,414,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 03:11:27,0
0,2,138,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 03:13:27,50
0,444,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:15:27,0
0,2,230,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 03:17:27,0
0,18,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:19:27,0
0,432,552,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 03:21:27,50
0,4,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 03:23:27,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:25:27,0
0,6,276,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 03:27:27,0
0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:29:27,0
0,432,414,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 03:31:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:33:27,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:35:27,0
0,2,276,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 03:37:27,0
0,20,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:39:27,0
0,430,414,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 03:41:27,0
0,2,184,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 03:43:27,50
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:45:27,0
0,2,230,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 03:47:27,0
0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:49:27,0
0,432,460,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 03:51:27,50
0,2,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 03:53:27,0
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:55:27,0
0,6,230,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 03:57:27,0
0,20,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 03:59:27,0
0,432,414,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 04:01:27,50
0,4,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:03:27,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:05:27,0
0,2,230,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 04:07:27,0
0,20,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:09:27,0
0,430,414,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 04:11:27,0
0,2,184,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 04:13:27,50
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:15:27,0
0,2,230,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 04:17:27,0
0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:19:27,0
0,432,506,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 04:21:27,50
0,2,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:23:27,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:25:27,0
0,6,276,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 04:27:27,0
0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:29:27,0
0,432,414,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 04:31:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:33:27,0
0,442,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:35:27,0
0,2,230,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 04:37:27,0
0,20,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:39:27,0
0,430,414,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 04:41:27,0
0,2,138,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 04:43:27,50
0,444,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:45:27,0
0,2,230,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 04:47:27,0
0,22,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:49:27,0
0,432,460,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 04:51:27,92
0,2,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 04:53:27,0
0,446,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:55:27,0
0,8,230,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 04:57:27,0
0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 04:59:27,0
0,462,460,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 05:01:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:03:27,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:05:27,0
0,2,276,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 05:07:27,0
0,20,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:09:27,0
0,430,414,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 05:11:27,6
0,2,184,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 05:13:27,50
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:15:27,0
0,2,276,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 05:17:27,0
0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:19:27,0
0,432,460,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 05:21:27,50
0,2,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 05:23:27,0
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:25:27,0
0,6,230,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 05:27:27,0
0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:29:27,0
0,432,368,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 05:31:27,50
0,4,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:33:27,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:35:27,0
0,4,276,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 05:37:27,0
0,22,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:39:27,0
0,430,414,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 05:41:27,0
0,2,184,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 05:43:27,50
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:45:27,0
0,2,276,1352,1352,0,0,0,0,0,2,2,4,0,2,2023-11-01 05:47:27,0
0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:49:27,0
0,432,460,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 05:51:27,50
0,2,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 05:53:27,0
0,442,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 05:55:27,0
0,8,230,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 05:57:27,0
0,18,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 05:59:27,0
0,432,460,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 06:01:27,1734
0,6,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 06:03:27,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 06:05:27,0
0,2,276,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 06:07:27,0
0,20,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 06:09:27,0
0,430,460,1352,1352,0,0,0,0,0,0,0,2,0,0,2023-11-01 06:11:27,0
0,2,138,0,0,0,0,0,0,0,2,2,0,4,2,2023-11-01 06:13:27,50
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 06:15:27,0
0,2,276,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 06:17:27,0
0,18,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 06:19:27,0
0,432,460,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 06:21:27,50
0,2,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 06:23:27,0
0,442,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 06:25:27,0
0,8,230,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 06:27:27,0
0,18,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 06:29:27,0
0,432,414,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 06:31:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 06:33:27,0
0,442,138,1300,1298,0,0,0,0,0,0,0,0,0,0,2023-11-01 06:35:27,0
0,2,230,52,54,2,0,0,2,2,2,2,2,0,2,2023-11-01 06:37:27,0
0,20,92,0,0,0,2,2,0,0,0,0,2,0,0,2023-11-01 06:39:27,2
0,430,460,1146,1146,0,0,0,0,0,0,0,2,0,0,2023-11-01 06:41:27,0
0,6,138,206,206,0,0,0,0,0,2,2,0,4,2,2023-11-01 06:43:27,50
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 06:45:27,0
0,6,276,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 06:47:27,0
0,20,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 06:49:27,0
0,436,460,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 06:51:27,72
0,4,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 06:53:27,0
0,442,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 06:55:27,0
0,8,230,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 06:57:27,0
0,18,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 06:59:27,0
0,440,460,1352,1352,0,4,4,0,0,2,2,2,4,2,2023-11-01 07:01:27,54
0,10,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 07:03:27,0
0,442,138,1352,1352,0,0,0,0,0,0,0,0,0,0,2023-11-01 07:05:27,0
0,6,230,0,0,4,0,0,2,2,2,2,2,0,2,2023-11-01 07:07:27,0
0,22,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 07:09:27,0
0,430,414,1352,1352,0,0,0,0,0,0,0,2,0,0,2023-11-01 07:11:27,0
0,2,184,0,0,6,2,2,2,2,2,2,0,4,2,2023-11-01 07:13:27,50
0,444,92,0,0,2,2,2,6,6,0,0,0,0,0,2023-11-01 07:15:27,12
0,2,276,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 07:17:27,0
0,22,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 07:19:27,0
0,434,460,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 07:21:27,50
0,2,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 07:23:27,0
0,442,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 07:25:27,0
0,8,230,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 07:27:27,0
0,18,92,0,0,6,2,2,2,2,0,0,2,0,0,2023-11-01 07:29:27,0
0,432,414,1352,1352,0,4,4,0,0,2,2,2,4,2,2023-11-01 07:31:27,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 07:33:27,0
0,442,138,1352,1352,0,0,0,0,0,0,0,0,0,0,2023-11-01 07:35:27,0
0,2,230,0,0,0,0,0,0,0,2,2,2,0,2,2023-11-01 07:37:27,0
0,20,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 07:39:27,0
0,428,460,1352,1352,0,0,0,0,0,0,0,2,4,0,2023-11-01 07:41:27,50
0,4,138,0,0,0,0,0,0,0,2,2,0,0,2,2023-11-01 07:43:27,0
0,448,92,0,0,2,0,0,2,2,0,0,0,0,0,2023-11-01 07:45:27,0
0,2,276,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 07:47:27,0
0,18,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 07:49:27,0
0,432,460,1352,1352,2,0,0,2,2,2,2,0,4,2,2023-11-01 07:51:27,50
0,2,138,0,0,6,0,0,2,2,0,0,2,0,0,2023-11-01 07:53:27,8
0,442,138,0,0,4,0,0,0,0,0,0,0,0,0,2023-11-01 07:55:27,0
0,6,230,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 07:57:27,0
0,20,92,0,0,2,0,0,0,0,0,0,2,0,0,2023-11-01 07:59:27,0
0,432,460,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 08:01:27,50
0,4,184,0,0,2,0,0,0,0,0,0,0,0,0,2023-11-01 08:03:27,0
0,448,92,1352,1352,0,0,0,0,0,0,0,0,0,0,2023-11-01 08:05:27,0
0,2,276,0,0,0,0,0,0,0,2,2,2,0,2,2023-11-01 08:07:27,0
0,20,92,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 08:09:27,0
0,432,460,1352,1352,4,2,2,2,2,2,2,2,4,2,2023-11-01 08:11:27,50
0,4,138,0,0,2,2,2,2,2,0,0,0,0,0,2023-11-01 08:13:27,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 08:15:27,0
0,6,230,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 08:17:27,0
0,18,138,0,0,2,0,0,0,0,0,0,2,0,0,2023-11-01 08:19:27,0
0,432,506,1352,1352,0,0,0,0,0,2,2,0,4,2,2023-11-01 08:21:27,50
0,2,46,0,0,8,0,0,0,0,0,0,2,0,0,2023-11-01 08:23:27,0
0,442,230,0,0,2,4,4,12,12,0,0,0,0,0,2023-11-01 08:25:27,4
0,6,184,1352,1352,4,0,0,6,6,2,2,2,0,2,2023-11-01 08:27:27,4
0,20,46,0,0,2,0,0,2,2,0,0,2,0,0,2023-11-01 08:29:27,0
0,434,506,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 08:31:27,50
0,2,138,0,0,8,0,0,4,4,0,0,0,0,0,2023-11-01 08:33:27,0
0,446,92,1352,1352,4,2,2,0,0,2,2,0,0,2,2023-11-01 08:35:27,4
0,2,276,0,0,4,0,0,4,4,0,0,2,0,0,2023-11-01 08:37:27,0
0,20,92,0,0,2,4,4,2,2,0,0,2,0,0,2023-11-01 08:39:27,4
0,428,414,1352,1352,0,0,0,0,0,0,0,2,4,0,2023-11-01 08:41:27,50
0,6,184,0,0,2,0,0,0,0,2,2,0,0,2,2023-11-01 08:43:27,0
0,442,138,0,0,4,8,8,4,4,0,0,0,0,0,2023-11-01 08:45:27,16
0,2,184,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 08:47:27,0
0,24,138,0,0,8,4,4,4,4,0,0,2,0,0,2023-11-01 08:49:27,0
0,428,506,1352,1352,0,4,4,2,2,2,2,0,4,2,2023-11-01 08:51:27,50
0,4,46,0,0,4,2,2,0,0,0,0,2,0,0,2023-11-01 08:53:27,0
0,444,184,0,0,6,8,8,6,6,0,0,0,0,0,2023-11-01 08:55:27,0
0,4,230,1352,1352,0,0,0,0,0,2,2,2,0,2,2023-11-01 08:57:27,0
0,20,46,0,0,14,10,10,12,12,0,0,2,0,0,2023-11-01 08:59:27,8
0,836,552,1352,1352,18,6,6,8,8,2,2,2,4,2,2023-11-01 09:01:27,1734
0,4,184,0,0,2,6,6,2,2,0,0,0,0,0,2023-11-01 09:03:27,4
0,442,92,1352,1352,4,0,0,0,0,2,2,0,0,2,2023-11-01 09:05:27,0
0,4,276,0,0,20,14,14,8,8,0,0,2,0,0,2023-11-01 09:07:27,6
0,18,92,0,0,26,2,2,10,10,0,0,2,0,0,2023-11-01 09:09:27,8
0,428,414,1352,1352,14,14,14,12,12,2,2,2,4,2,2023-11-01 09:11:27,50
0,8,184,0,0,4,0,0,4,4,0,0,0,0,0,2023-11-01 09:13:27,0
0,442,138,0,0,8,6,6,4,4,0,0,2,0,0,2023-11-01 09:15:27,8
0,2,184,1352,1352,16,6,6,8,8,2,2,0,0,2,2023-11-01 09:17:27,0
0,24,138,0,0,8,14,14,8,8,0,0,2,0,0,2023-11-01 09:19:27,12
0,428,506,1352,1352,18,6,6,10,10,2,2,2,4,2,2023-11-01 09:21:27,52
0,4,46,0,0,30,12,12,12,12,0,0,0,0,0,2023-11-01 09:23:27,0
0,444,184,0,0,30,22,22,16,16,0,0,0,0,0,2023-11-01 09:25:27,0
0,8,230,1352,1352,22,22,22,16,16,2,2,2,0,2,2023-11-01 09:27:27,16
0,22,46,0,0,44,16,16,18,18,0,0,2,0,0,2023-11-01 09:29:27,0
0,434,506,1352,1352,20,22,22,14,14,2,2,2,4,2,2023-11-01 09:31:27,58
0,2,138,0,0,46,38,38,32,32,0,0,0,0,0,2023-11-01 09:33:27,4
0,442,92,1352,1352,16,8,8,12,12,2,2,0,0,2,2023-11-01 09:35:27,0
0,6,276,0,0,32,14,14,18,18,0,0,2,0,0,2023-11-01 09:37:27,4
0,20,92,0,0,56,22,22,28,28,0,0,2,0,0,2023-11-01 09:39:27,8
0,430,414,1352,1352,66,46,46,36,36,2,2,2,4,2,2023-11-01 09:41:27,54
0,8,184,0,0,52,36,36,42,42,0,0,0,0,0,2023-11-01 09:43:27,24
0,448,138,0,0,42,38,38,32,32,0,0,2,0,0,2023-11-01 09:45:27,8
0,2,184,1352,1352,54,34,34,34,34,2,2,0,0,2,2023-11-01 09:47:27,8
0,22,138,0,0,68,44,44,34,34,0,0,2,0,0,2023-11-01 09:49:27,0
0,428,506,1352,1352,62,30,30,36,36,2,2,2,4,2,2023-11-01 09:51:27,94
0,4,46,0,0,58,42,42,34,34,0,0,0,0,0,2023-11-01 09:53:27,20
0,446,184,0,0,48,40,40,32,32,0,0,0,0,0,2023-11-01 09:55:27,36
0,12,230,1352,1352,50,36,36,32,32,2,2,2,0,2,2023-11-01 09:57:27,26
0,18,46,0,0,36,28,28,28,28,0,0,2,0,0,2023-11-01 09:59:27,12
0,1538,598,1352,1352,48,42,42,36,36,2,2,2,4,2,2023-11-01 10:01:27,278
0,880,138,0,0,74,48,48,54,54,0,0,0,0,0,2023-11-01 10:03:27,3442
0,694,92,1352,1352,98,56,56,62,62,2,2,0,0,2,2023-11-01 10:05:27,50
0,32,276,0,0,78,60,60,66,66,0,0,2,0,0,2023-11-01 10:07:27,60
0,18,92,0,0,38,30,30,36,36,0,0,2,0,0,2023-11-01 10:09:27,28
0,432,414,1352,1352,40,34,34,26,26,2,2,2,4,2,2023-11-01 10:11:27,58
0,6,184,0,0,60,24,24,30,30,0,0,0,0,0,2023-11-01 10:13:27,0
0,442,138,0,0,48,24,24,34,34,0,0,2,0,0,2023-11-01 10:15:27,24
0,2,184,1352,1352,22,12,12,24,24,2,2,0,0,2,2023-11-01 10:17:27,12
0,20,138,0,0,34,18,18,18,18,0,0,2,0,0,2023-11-01 10:19:27,0
0,428,506,1352,1352,18,14,14,16,16,2,2,2,4,2,2023-11-01 10:21:27,50
0,8,0,0,0,24,24,24,14,14,0,0,0,0,0,2023-11-01 10:23:27,0
0,444,230,0,0,22,22,22,20,20,0,0,0,0,0,2023-11-01 10:25:27,12
0,4,230,1352,1352,16,22,22,18,18,2,2,2,0,2,2023-11-01 10:27:27,0
0,18,0,0,0,18,16,16,12,12,0,0,0,0,0,2023-11-01 10:29:27,4
0,434,552,1352,1352,26,10,10,10,10,2,2,2,4,2,2023-11-01 10:31:27,56
0,6,138,0,0,18,10,10,18,18,0,0,0,0,0,2023-11-01 10:33:27,18
0,442,46,1352,1352,28,28,28,22,22,2,2,0,0,2,2023-11-01 10:35:27,18
0,4,322,0,0,20,10,10,8,8,0,0,2,0,0,2023-11-01 10:37:27,144
0,18,92,0,0,18,16,16,14,14,0,0,0,0,0,2023-11-01 10:39:27,2
0,430,368,1352,1352,22,22,22,16,16,2,2,2,4,2,2023-11-01 10:41:27,52
0,10,230,0,0,24,20,20,24,24,0,0,0,0,0,2023-11-01 10:43:27,154
0,446,138,0,0,6,6,6,10,10,0,0,2,0,0,2023-11-01 10:45:27,20
0,2,184,1352,1352,4,4,4,6,6,2,2,0,2,2,2023-11-01 10:47:27,0
0,20,138,0,0,28,12,12,8,8,0,0,0,0,0,2023-11-01 10:49:27,2
0,430,506,1352,1352,20,14,14,16,16,2,2,2,6,2,2023-11-01 10:51:27,66
0,4,0,0,0,10,8,8,8,8,0,0,0,0,0,2023-11-01 10:53:27,0
0,446,230,0,0,6,4,4,4,4,0,0,0,2,0,2023-11-01 10:55:27,0
0,6,230,1352,1352,6,2,2,0,0,2,2,2,0,2,2023-11-01 10:57:27,0
0,866,46,0,0,16,12,12,10,10,0,0,0,0,0,2023-11-01 10:59:27,0
0,1412,598,1352,1352,6,0,0,0,0,2,2,4,4,2,2023-11-01 11:01:27,52
0,908,92,0,0,16,10,10,14,14,0,0,0,0,0,2023-11-01 11:03:27,34
0,1280,92,0,0,12,4,4,6,6,0,0,0,0,0,2023-11-01 11:05:27,8
0,860,276,1352,1352,22,14,14,10,10,2,2,2,0,2,2023-11-01 11:07:27,0
0,154,92,0,0,6,4,4,6,6,0,0,0,0,0,2023-11-01 11:09:27,0
0,430,414,1352,1352,6,2,2,2,2,2,2,4,4,2,2023-11-01 11:11:27,56
0,8,184,0,0,18,14,14,14,14,0,0,0,0,0,2023-11-01 11:13:27,0
0,444,138,0,0,8,6,6,2,2,0,0,2,0,0,2023-11-01 11:15:27,0
0,4,184,1352,1352,14,8,8,10,10,2,2,0,0,2,2023-11-01 11:17:27,14
0,22,138,0,0,30,10,10,10,10,0,0,0,0,0,2023-11-01 11:19:27,8
0,430,414,0,0,12,8,8,10,10,0,0,4,0,0,2023-11-01 11:21:27,6
0,4,184,1352,1352,20,10,10,6,6,2,2,0,4,2,2023-11-01 11:23:27,54
0,444,138,0,0,10,4,4,4,4,0,0,0,0,0,2023-11-01 11:25:27,2
0,4,230,1352,1352,14,8,8,12,12,2,2,2,0,2,2023-11-01 11:27:27,0
0,18,92,0,0,16,10,10,4,4,0,0,0,0,0,2023-11-01 11:29:27,2
0,434,460,1352,1352,14,2,2,6,6,2,2,2,4,2,2023-11-01 11:31:27,52
0,2,138,0,0,10,8,8,8,8,0,0,2,0,0,2023-11-01 11:33:27,0
0,444,138,0,0,10,10,10,6,6,0,0,0,0,0,2023-11-01 11:35:27,0
0,8,230,1352,1352,12,4,4,16,16,2,2,2,0,2,2023-11-01 11:37:27,22
0,18,92,0,0,16,10,10,12,12,0,0,0,0,0,2023-11-01 11:39:27,14
0,430,414,1352,1352,4,6,6,4,4,2,2,4,4,2,2023-11-01 11:41:27,58
0,4,184,0,0,16,2,2,4,4,0,0,0,0,0,2023-11-01 11:43:27,10
0,444,138,0,0,4,6,6,4,4,0,0,0,0,0,2023-11-01 11:45:27,2
0,2,184,1352,1352,6,6,6,6,6,2,2,2,0,2,2023-11-01 11:47:27,4
0,24,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 11:49:27,0
0,432,414,0,0,4,4,4,4,4,0,0,4,0,0,2023-11-01 11:51:27,24
0,2,138,1352,1352,4,2,2,4,4,2,2,0,4,2,2023-11-01 11:53:27,50
0,444,184,0,0,2,2,2,2,2,0,0,0,0,0,2023-11-01 11:55:27,0
0,6,230,1352,1352,6,4,4,2,2,2,2,2,0,2,2023-11-01 11:57:27,2
0,18,46,0,0,14,4,4,6,6,0,0,0,0,0,2023-11-01 11:59:27,16
0,440,644,1352,1352,4,8,8,4,4,2,2,2,4,2,2023-11-01 12:01:27,1734
0,2,92,0,0,2,4,4,2,2,0,0,2,0,0,2023-11-01 12:03:27,0
0,446,92,0,0,8,0,0,4,4,0,0,0,0,0,2023-11-01 12:05:27,4
0,8,276,1352,1352,2,0,0,0,0,2,2,2,0,2,2023-11-01 12:07:27,0
0,18,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-11-01 12:09:27,0
0,430,460,1352,1352,2,2,2,4,4,2,2,4,4,2,2023-11-01 12:11:27,50
0,4,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:13:27,0
0,444,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 12:15:27,0
0,2,184,1352,1352,0,0,0,0,0,2,2,0,0,2,2023-11-01 12:17:27,0
0,20,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:19:27,0
0,430,506,1352,1352,0,0,0,0,0,2,2,2,4,2,2023-11-01 12:21:27,60
0,2,138,0,0,0,0,0,0,0,0,0,2,0,0,2023-11-01 12:23:27,2052
