pageResource all api not hava log,the employee does not exist,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",not find dictionary type=<:NUM:>,AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",no employee,[UpdateEmployee] <:*:> failed:>,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",timestamp,unknown
0,2,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-22 04:18:54,0
0,128,0,0,92,0,0,0,0,0,0,0,0,0,2023-11-22 04:20:54,0
0,104,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 04:22:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-22 04:24:54,0
0,229,751,751,115,0,0,0,0,0,1,2,1,1,2023-11-22 04:26:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 04:28:54,0
0,128,0,0,138,0,0,0,0,0,1,0,0,0,2023-11-22 04:30:54,4
0,104,0,0,115,0,0,0,0,0,0,1,0,0,2023-11-22 04:32:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 04:34:54,0
0,228,751,751,161,0,0,0,0,0,1,2,1,1,2023-11-22 04:36:54,0
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-22 04:38:54,0
0,129,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 04:40:54,0
0,103,0,0,138,0,0,0,0,0,0,0,0,0,2023-11-22 04:42:54,0
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-22 04:44:54,0
0,228,751,751,138,0,0,0,0,0,1,2,1,1,2023-11-22 04:46:54,0
0,2,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-22 04:48:54,0
0,129,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-22 04:50:54,0
0,103,751,751,161,0,0,0,0,0,1,1,1,1,2023-11-22 04:52:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-22 04:54:54,0
0,229,751,751,115,0,0,0,0,0,1,2,1,1,2023-11-22 04:56:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 04:58:54,0
0,142,751,751,115,0,0,0,0,0,1,0,1,1,2023-11-22 05:00:54,0
0,105,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-22 05:02:54,19
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:04:54,0
0,231,0,0,138,0,0,0,0,0,1,2,0,0,2023-11-22 05:06:54,4
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:08:54,0
0,128,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 05:10:54,0
0,104,0,0,115,0,0,0,0,0,0,0,0,0,2023-11-22 05:12:54,5
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:14:54,0
0,228,751,751,138,0,0,0,0,0,1,2,1,1,2023-11-22 05:16:54,0
0,3,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:18:54,0
0,128,0,0,138,0,0,0,0,0,0,0,0,0,2023-11-22 05:20:54,0
0,103,751,751,115,0,0,0,0,0,1,1,1,1,2023-11-22 05:22:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:24:54,0
0,228,0,0,138,0,0,0,0,0,1,2,0,0,2023-11-22 05:26:54,4
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:28:54,0
0,128,751,751,115,0,0,0,0,0,1,0,1,1,2023-11-22 05:30:54,0
0,104,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-22 05:32:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:34:54,0
0,228,0,0,138,0,0,0,0,0,1,2,0,0,2023-11-22 05:36:54,4
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:38:54,0
0,128,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 05:40:54,0
0,103,0,0,115,0,0,0,0,0,0,0,0,0,2023-11-22 05:42:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:44:54,0
0,228,751,751,138,0,0,0,0,0,1,2,1,1,2023-11-22 05:46:54,0
0,4,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:48:54,0
0,129,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-22 05:50:54,0
0,103,751,751,115,0,0,0,0,0,1,0,1,1,2023-11-22 05:52:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:54:54,0
0,230,751,751,138,0,0,0,0,0,1,2,1,1,2023-11-22 05:56:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 05:58:54,0
0,126,751,751,115,0,0,0,0,0,1,0,1,1,2023-11-22 06:00:54,872
0,106,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-22 06:02:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 06:04:54,0
0,229,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 06:06:54,0
0,2,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 06:08:54,0
0,128,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-22 06:10:54,4
0,103,0,0,115,0,0,0,0,0,0,0,0,0,2023-11-22 06:12:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 06:14:54,0
0,228,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 06:16:54,0
0,2,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 06:18:54,0
0,129,0,0,115,0,0,0,0,0,0,1,0,0,2023-11-22 06:20:54,0
0,103,0,0,138,0,0,0,0,0,1,0,0,0,2023-11-22 06:22:54,4
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 06:24:54,0
0,229,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-22 06:26:54,4
0,1,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 06:28:54,0
0,127,0,0,115,0,0,0,0,0,0,0,0,0,2023-11-22 06:30:54,0
0,105,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 06:32:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 06:34:54,0
0,228,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 06:36:54,0
0,1,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 06:38:54,0
0,129,751,751,138,0,0,0,0,0,0,1,0,0,2023-11-22 06:40:54,0
0,103,0,0,115,0,0,0,0,0,1,0,1,1,2023-11-22 06:42:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 06:44:54,0
0,229,751,751,115,0,0,0,0,0,1,1,1,1,2023-11-22 06:46:54,0
0,2,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-22 06:48:54,0
0,127,0,0,92,0,0,0,0,0,0,0,0,0,2023-11-22 06:50:54,0
0,105,0,0,161,0,0,0,0,0,1,1,0,0,2023-11-22 06:52:54,4
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 06:54:54,0
0,228,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 06:56:54,0
0,1,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 06:58:54,0
0,130,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-22 07:00:54,0
0,102,751,751,115,0,0,0,0,0,1,0,1,1,2023-11-22 07:02:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 07:04:54,0
0,229,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 07:06:54,0
0,1,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 07:08:54,0
0,127,0,0,138,0,0,0,0,0,1,0,0,0,2023-11-22 07:10:54,4
0,104,0,0,115,0,0,0,0,0,0,1,0,0,2023-11-22 07:12:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 07:14:54,0
0,228,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 07:16:54,0
0,2,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 07:18:54,0
0,131,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-22 07:20:54,2
0,103,751,751,115,0,0,0,0,0,1,0,1,1,2023-11-22 07:22:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 07:24:54,0
0,228,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-22 07:26:54,4
0,2,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 07:28:54,0
0,130,751,751,115,0,0,0,0,0,1,0,1,1,2023-11-22 07:30:54,0
0,103,0,0,138,1,2,2,1,1,0,1,0,0,2023-11-22 07:32:54,2
0,3,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 07:34:54,0
0,228,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 07:36:54,0
0,1,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 07:38:54,0
0,129,0,0,115,0,0,0,0,0,0,0,0,0,2023-11-22 07:40:54,0
0,103,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-22 07:42:54,4
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 07:44:54,0
0,228,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-22 07:46:54,4
0,3,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 07:48:54,2
0,128,751,751,161,0,0,0,0,0,1,1,1,1,2023-11-22 07:50:54,0
0,104,0,0,92,0,0,0,0,0,0,0,0,0,2023-11-22 07:52:54,0
0,3,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 07:54:54,0
0,228,751,751,138,1,2,2,1,1,1,1,1,1,2023-11-22 07:56:54,0
0,1,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-22 07:58:54,0
0,128,0,0,69,1,0,0,0,0,0,0,0,0,2023-11-22 08:00:54,0
0,104,751,751,184,1,3,3,2,2,1,1,1,1,2023-11-22 08:02:54,0
0,5,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 08:04:54,0
0,229,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 08:06:54,0
0,2,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 08:08:54,0
0,129,751,751,161,0,0,0,0,0,1,1,1,1,2023-11-22 08:10:54,0
0,103,0,0,92,0,0,0,0,0,0,0,0,0,2023-11-22 08:12:54,3
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 08:14:54,0
0,232,751,751,138,1,2,2,1,1,1,1,1,1,2023-11-22 08:16:54,0
0,2,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 08:18:54,0
0,128,0,0,92,0,0,0,0,0,0,0,0,0,2023-11-22 08:20:54,0
0,104,751,751,161,1,1,1,1,1,1,1,1,1,2023-11-22 08:22:54,0
0,1,0,0,46,1,0,0,0,0,0,0,0,0,2023-11-22 08:24:54,0
0,228,751,751,138,0,0,0,1,1,1,1,1,1,2023-11-22 08:26:54,0
0,1,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-22 08:28:54,0
0,130,751,751,161,0,0,0,0,0,0,1,0,0,2023-11-22 08:30:54,0
0,102,0,0,92,1,1,1,0,0,1,0,1,1,2023-11-22 08:32:54,0
0,2,0,0,46,1,2,2,1,1,0,0,0,0,2023-11-22 08:34:54,0
0,229,751,751,138,2,0,0,0,0,1,1,1,1,2023-11-22 08:36:54,0
0,3,0,0,46,0,1,1,1,1,0,1,0,0,2023-11-22 08:38:54,0
0,127,0,0,92,2,0,0,3,3,0,0,0,0,2023-11-22 08:40:54,4
0,105,0,0,161,2,0,0,1,1,1,1,0,0,2023-11-22 08:42:54,4
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 08:44:54,0
0,228,751,751,161,1,2,2,2,2,1,1,1,1,2023-11-22 08:46:54,2
0,2,0,0,23,1,0,0,1,1,0,1,0,0,2023-11-22 08:48:54,0
0,130,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-22 08:50:54,0
0,102,751,751,115,2,0,0,1,1,1,0,1,1,2023-11-22 08:52:54,0
0,3,0,0,46,1,0,0,0,0,0,0,0,0,2023-11-22 08:54:54,0
0,229,751,751,138,7,5,5,3,3,1,1,1,1,2023-11-22 08:56:54,0
0,1,0,0,46,2,0,0,1,1,0,1,0,0,2023-11-22 08:58:54,0
0,330,751,751,161,1,0,0,0,0,1,0,1,1,2023-11-22 09:00:54,872
0,104,0,0,138,8,2,2,1,1,0,1,0,0,2023-11-22 09:02:54,116
0,3,0,0,46,5,5,5,4,4,0,0,0,0,2023-11-22 09:04:54,118
0,228,751,751,138,0,2,2,1,1,1,1,1,1,2023-11-22 09:06:54,4
0,1,0,0,46,1,0,0,0,0,0,1,0,0,2023-11-22 09:08:54,0
0,129,0,0,138,3,3,3,2,2,0,1,0,0,2023-11-22 09:10:54,0
0,103,0,0,138,5,3,3,2,2,1,0,0,0,2023-11-22 09:12:54,6
0,1,0,0,69,6,3,3,5,5,0,0,0,0,2023-11-22 09:14:54,13
0,228,751,751,138,8,5,5,5,5,1,1,1,1,2023-11-22 09:16:54,3
0,3,0,0,46,14,10,10,9,9,0,1,0,0,2023-11-22 09:18:54,0
0,128,751,751,138,8,1,1,4,4,1,0,1,1,2023-11-22 09:20:54,0
0,103,0,0,115,8,3,3,6,6,0,1,0,0,2023-11-22 09:22:54,6
0,2,0,0,46,7,3,3,4,4,0,0,0,0,2023-11-22 09:24:54,0
0,228,751,751,138,3,2,2,2,2,1,1,1,1,2023-11-22 09:26:54,0
0,1,0,0,46,17,8,8,10,10,0,1,0,0,2023-11-22 09:28:54,43
0,128,0,0,69,11,8,8,10,10,0,0,0,0,2023-11-22 09:30:54,82
0,105,751,751,184,8,12,12,8,8,1,1,1,1,2023-11-22 09:32:54,114
0,2,0,0,46,8,5,5,5,5,0,0,0,0,2023-11-22 09:34:54,118
0,228,751,751,138,13,14,14,11,11,1,1,1,1,2023-11-22 09:36:54,4
0,3,0,0,46,21,12,12,10,10,0,1,0,0,2023-11-22 09:38:54,4
0,128,0,0,161,18,10,10,8,8,1,1,0,0,2023-11-22 09:40:54,7
0,103,0,0,92,12,16,16,10,10,0,0,0,0,2023-11-22 09:42:54,4
0,4,0,0,46,49,30,30,29,29,0,0,0,0,2023-11-22 09:44:54,10
0,228,751,751,138,31,17,17,20,20,1,1,1,1,2023-11-22 09:46:54,9
0,2,0,0,46,28,19,19,16,16,0,1,0,0,2023-11-22 09:48:54,17
0,128,0,0,92,26,10,10,13,13,0,0,0,0,2023-11-22 09:50:54,17
0,104,751,751,161,41,24,24,24,24,1,1,1,1,2023-11-22 09:52:54,6
0,1,0,0,46,26,16,16,19,19,0,0,0,0,2023-11-22 09:54:54,9
0,228,751,751,138,34,22,22,23,23,1,1,1,1,2023-11-22 09:56:54,12
0,2,0,0,46,19,16,16,16,16,0,1,0,0,2023-11-22 09:58:54,52
0,472,0,0,184,28,19,19,16,16,1,1,0,0,2023-11-22 10:00:54,79
0,757,0,0,138,53,24,24,23,23,0,0,0,0,2023-11-22 10:02:54,1989
0,136,0,0,23,26,20,20,16,16,0,0,0,0,2023-11-22 10:04:54,124
0,280,751,751,138,47,32,32,29,29,1,1,1,1,2023-11-22 10:06:54,14
0,1,0,0,46,38,19,19,19,19,0,1,0,0,2023-11-22 10:08:54,25
0,128,0,0,92,14,11,11,9,9,0,0,0,0,2023-11-22 10:10:54,14
0,104,751,751,161,25,14,14,15,15,1,1,1,1,2023-11-22 10:12:54,12
0,2,0,0,46,20,13,13,13,13,0,0,0,0,2023-11-22 10:14:54,71
0,231,0,0,138,17,11,11,15,15,1,1,0,0,2023-11-22 10:16:54,39
0,2,0,0,46,13,10,10,9,9,0,1,0,0,2023-11-22 10:18:54,8
0,130,651,651,161,12,8,8,10,10,0,1,0,0,2023-11-22 10:20:54,2
0,102,100,100,92,25,21,21,22,22,1,0,1,1,2023-11-22 10:22:54,24
0,1,0,0,46,12,2,2,5,5,0,0,0,0,2023-11-22 10:24:54,38
0,231,0,0,138,14,11,11,9,9,1,1,0,0,2023-11-22 10:26:54,14
0,1,0,0,46,11,11,11,10,10,0,1,0,0,2023-11-22 10:28:54,54
0,127,751,751,115,12,3,3,3,3,1,0,1,1,2023-11-22 10:30:54,79
0,123,0,0,138,15,7,7,9,9,0,1,0,0,2023-11-22 10:32:54,130
0,11,0,0,46,10,7,7,8,8,0,0,0,0,2023-11-22 10:34:54,118
0,228,751,751,138,9,7,7,9,9,1,1,1,1,2023-11-22 10:36:54,88
0,1,0,0,46,10,7,7,5,5,0,1,0,0,2023-11-22 10:38:54,4
0,129,0,0,138,3,6,6,4,4,0,1,0,0,2023-11-22 10:40:54,0
0,105,751,751,115,8,7,7,5,5,1,0,1,1,2023-11-22 10:42:54,88
0,1,0,0,46,5,3,3,2,2,0,0,0,0,2023-11-22 10:44:54,0
0,229,751,751,138,4,5,5,9,9,1,1,1,1,2023-11-22 10:46:54,13
0,2,0,0,46,4,1,1,2,2,0,1,0,0,2023-11-22 10:48:54,4
0,128,0,0,115,17,9,9,7,7,1,0,0,0,2023-11-22 10:50:54,18
0,103,0,0,138,4,3,3,2,2,0,1,0,0,2023-11-22 10:52:54,5
0,2,0,0,46,5,2,2,1,1,0,0,0,0,2023-11-22 10:54:54,0
0,228,751,751,138,3,3,3,4,4,1,1,1,1,2023-11-22 10:56:54,10
0,293,0,0,46,7,7,7,5,5,0,1,0,0,2023-11-22 10:58:54,44
0,586,0,0,115,11,3,3,2,2,0,1,0,0,2023-11-22 11:00:54,78
0,590,0,0,161,5,5,5,2,2,1,0,0,0,2023-11-22 11:02:54,158
0,416,0,0,69,10,1,1,1,1,0,0,0,0,2023-11-22 11:04:54,118
0,622,751,751,115,1,3,3,2,2,1,1,1,1,2023-11-22 11:06:54,0
0,257,0,0,46,4,1,1,2,2,0,1,0,0,2023-11-22 11:08:54,0
0,128,0,0,138,9,5,5,2,2,1,0,0,0,2023-11-22 11:10:54,24
0,103,0,0,115,8,5,5,7,7,0,1,0,0,2023-11-22 11:12:54,8
0,2,0,0,46,8,4,4,4,4,0,0,0,0,2023-11-22 11:14:54,4
0,228,751,751,138,7,4,4,7,7,1,1,1,1,2023-11-22 11:16:54,0
0,2,0,0,46,12,7,7,8,8,0,0,0,0,2023-11-22 11:18:54,4
0,128,0,0,69,6,5,5,2,2,0,1,0,0,2023-11-22 11:20:54,1
0,104,751,751,184,2,3,3,1,1,1,1,1,1,2023-11-22 11:22:54,1
0,2,0,0,46,8,7,7,5,5,0,0,0,0,2023-11-22 11:24:54,0
0,228,0,0,138,9,2,2,3,3,1,1,0,0,2023-11-22 11:26:54,18
0,2,0,0,46,4,3,3,2,2,0,0,0,0,2023-11-22 11:28:54,41
0,128,0,0,161,2,5,5,3,3,1,2,0,0,2023-11-22 11:30:54,78
0,103,0,0,92,11,1,1,3,3,0,0,0,0,2023-11-22 11:32:54,114
0,2,0,0,46,3,2,2,2,2,0,0,0,0,2023-11-22 11:34:54,119
0,229,0,0,138,4,7,7,3,3,1,1,0,0,2023-11-22 11:36:54,10
0,1,0,0,46,6,6,6,4,4,0,0,0,0,2023-11-22 11:38:54,0
0,128,0,0,92,3,4,4,3,3,0,1,0,0,2023-11-22 11:40:54,0
0,107,751,751,161,3,1,1,1,1,1,1,1,1,2023-11-22 11:42:54,0
0,1,0,0,46,3,2,2,2,2,0,0,0,0,2023-11-22 11:44:54,0
0,228,751,751,138,3,1,1,1,1,1,1,1,1,2023-11-22 11:46:54,0
0,3,0,0,46,8,6,6,3,3,0,0,0,0,2023-11-22 11:48:54,3
0,129,751,751,161,5,3,3,3,3,0,2,0,0,2023-11-22 11:50:54,0
0,103,0,0,92,0,0,0,0,0,1,0,1,1,2023-11-22 11:52:54,0
0,1,0,0,46,7,4,4,3,3,0,0,0,0,2023-11-22 11:54:54,0
0,229,751,751,138,2,2,2,1,1,1,1,1,1,2023-11-22 11:56:54,0
0,1,0,0,46,1,0,0,1,1,0,0,0,0,2023-11-22 11:58:54,40
0,127,0,0,92,3,5,5,3,3,0,1,0,0,2023-11-22 12:00:54,942
0,105,751,751,207,2,1,1,0,0,1,1,1,1,2023-11-22 12:02:54,114
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 12:04:54,118
0,228,751,751,161,3,2,2,2,2,1,1,1,1,2023-11-22 12:06:54,2
0,1,0,0,23,2,0,0,0,0,0,0,0,0,2023-11-22 12:08:54,0
0,132,0,0,138,1,0,0,2,2,0,2,0,0,2023-11-22 12:10:54,4
0,102,0,0,115,2,0,0,0,0,1,0,0,0,2023-11-22 12:12:54,4
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 12:14:54,0
0,229,0,0,138,1,1,1,1,1,1,1,0,0,2023-11-22 12:16:54,7
0,2,0,0,46,1,0,0,1,1,0,0,0,0,2023-11-22 12:18:54,0
0,127,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 12:20:54,0
0,106,0,0,138,0,2,2,0,0,0,1,0,0,2023-11-22 12:22:54,276
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 12:24:54,787
0,228,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-22 12:26:54,4
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 12:28:54,40
0,129,0,0,138,0,0,0,0,0,0,2,0,0,2023-11-22 12:30:54,74
0,105,0,0,115,0,0,0,0,0,1,0,0,0,2023-11-22 12:32:54,114
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 12:34:54,118
0,228,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 12:36:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 12:38:54,0
0,129,751,751,115,0,0,0,0,0,1,1,1,1,2023-11-22 12:40:54,0
0,103,0,0,138,1,0,0,0,0,0,1,0,0,2023-11-22 12:42:54,0
0,3,0,0,46,3,3,3,1,1,0,0,0,0,2023-11-22 12:44:54,0
0,228,0,0,138,2,0,0,1,1,1,1,0,0,2023-11-22 12:46:54,4
0,2,0,0,46,0,2,2,0,0,0,0,0,0,2023-11-22 12:48:54,0
0,129,0,0,115,0,0,0,1,1,0,1,0,0,2023-11-22 12:50:54,0
0,103,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 12:52:54,0
0,1,0,0,46,1,1,1,1,1,0,0,0,0,2023-11-22 12:54:54,4
0,230,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 12:56:54,0
0,3,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 12:58:54,40
0,128,751,751,207,0,0,0,0,0,1,1,1,1,2023-11-22 13:00:54,74
0,104,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-22 13:02:54,110
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 13:04:54,118
0,228,0,0,138,0,2,2,1,1,1,1,0,0,2023-11-22 13:06:54,4
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-22 13:08:54,0
0,128,0,0,69,1,0,0,0,0,0,1,0,0,2023-11-22 13:10:54,0
0,104,751,751,161,0,0,0,0,0,1,1,1,1,2023-11-22 13:12:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 13:14:54,0
0,228,751,751,138,0,0,0,0,0,1,1,1,1,2023-11-22 13:16:54,2
0,3,0,0,46,2,2,2,1,1,0,0,0,0,2023-11-22 13:18:54,0
0,128,0,0,161,0,0,0,0,0,1,2,0,0,2023-11-22 13:20:54,6
0,104,0,0,92,1,0,0,0,0,0,0,0,0,2023-11-22 13:22:54,0
0,2,0,0,46,1,3,3,2,2,0,0,0,0,2023-11-22 13:24:54,0
0,229,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-22 13:26:54,4
0,1,0,0,46,1,1,1,0,0,0,0,0,0,2023-11-22 13:28:54,40
0,128,0,0,92,0,0,0,0,0,0,1,0,0,2023-11-22 13:30:54,74
0,106,751,751,161,12,0,0,1,1,1,1,1,1,2023-11-22 13:32:54,116
0,2,0,0,46,8,4,4,4,4,0,0,0,0,2023-11-22 13:34:54,121
0,228,751,751,138,1,2,2,1,1,1,1,1,1,2023-11-22 13:36:54,6
0,1,0,0,46,3,1,1,1,1,0,0,0,0,2023-11-22 13:38:54,0
0,130,0,0,138,2,2,2,1,1,0,2,0,0,2023-11-22 13:40:54,4
0,102,0,0,115,6,2,2,5,5,1,0,0,0,2023-11-22 13:42:54,6
0,1,0,0,46,0,1,1,1,1,0,0,0,0,2023-11-22 13:44:54,0
0,229,751,751,115,0,0,0,0,0,1,1,1,1,2023-11-22 13:46:54,0
0,4,0,0,69,1,0,0,0,0,0,0,0,0,2023-11-22 13:48:54,0
0,127,0,0,92,3,1,1,0,0,0,1,0,0,2023-11-22 13:50:54,0
0,105,751,751,161,1,1,1,0,0,1,1,1,1,2023-11-22 13:52:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-22 13:54:54,0
0,228,751,751,138,4,3,3,3,3,1,1,1,1,2023-11-22 13:56:54,2
0,1,0,0,46,3,6,6,3,3,0,0,0,0,2023-11-22 13:58:54,40
0,130,0,0,161,3,0,0,1,1,0,2,0,0,2023-11-22 14:00:54,76
0,103,751,751,115,1,2,2,1,1,1,0,1,1,2023-11-22 14:02:54,100
0,1,0,0,46,4,3,3,2,2,0,0,0,0,2023-11-22 14:04:54,114
0,229,0,0,138,3,4,4,5,5,0,1,0,0,2023-11-22 14:06:54,16
0,1,0,0,46,2,0,0,0,0,0,0,0,0,2023-11-22 14:08:54,0
0,127,0,0,138,3,2,2,1,1,0,1,0,0,2023-11-22 14:10:54,4
0,104,0,0,115,0,1,1,0,0,0,1,0,0,2023-11-22 14:12:54,7
82,60,0,0,46,1,2,2,2,2,0,0,0,0,2023-11-22 14:14:54,73
0,617,0,0,138,9,4,4,3,3,0,1,0,0,2023-11-22 14:16:54,2
0,415,0,0,46,5,5,5,5,5,0,0,0,0,2023-11-22 14:18:54,0
0,502,0,0,138,0,0,0,0,0,0,2,0,0,2023-11-22 14:20:54,0
0,508,0,0,115,13,4,4,3,3,0,0,0,0,2023-11-22 14:22:54,1
0,424,0,0,46,6,2,2,3,3,0,0,0,0,2023-11-22 14:24:54,2
0,473,0,0,138,7,3,3,5,5,0,1,0,0,2023-11-22 14:26:54,8
0,499,0,0,46,6,3,3,7,7,0,0,0,0,2023-11-22 14:28:54,6
82,525,0,0,138,3,3,3,3,3,0,1,0,0,2023-11-22 14:30:54,89
0,500,0,0,115,3,1,1,3,3,0,1,0,0,2023-11-22 14:32:54,74
0,415,0,0,46,1,0,0,0,0,0,0,0,0,2023-11-22 14:34:54,114
0,614,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-22 14:36:54,128
0,140,0,0,46,1,1,1,1,1,0,0,0,0,2023-11-22 14:38:54,8
0,128,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-22 14:40:54,3
0,104,0,0,184,3,1,1,1,1,0,1,0,0,2023-11-22 14:42:54,0
0,1,0,0,46,2,1,1,1,1,0,0,0,0,2023-11-22 14:44:54,0
82,230,0,0,138,1,1,1,1,1,0,1,0,0,2023-11-22 14:46:54,58
0,313,0,0,23,2,2,2,1,1,0,0,0,0,2023-11-22 14:48:54,11
