pageResource all api not hava log,the employee does not exist,not find dictionary type=<:NUM:>,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",[UpdateEmployee] <:*:> failed:>,can't find addEmp from updateEmp and empMapTo,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",no employee,timestamp,unknown
0,448,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 00:45:18,0
0,4,230,1344,1344,4,0,0,0,0,2,2,0,2,2,2023-10-25 00:47:18,0
0,130,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 00:49:18,0
0,324,368,1344,1344,0,0,0,0,0,0,0,4,0,2,2023-10-25 00:51:18,54
0,8,230,0,0,0,0,0,0,0,2,2,0,2,0,2023-10-25 00:53:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 00:55:18,0
0,8,184,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 00:57:18,0
0,906,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 00:59:18,0
0,1176,414,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 01:01:18,0
0,830,230,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 01:03:18,50
0,1274,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 01:05:18,0
0,864,230,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 01:07:18,0
0,326,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 01:09:18,0
0,322,414,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 01:11:18,0
0,8,138,1344,1344,2,0,0,0,0,2,2,4,2,0,2023-10-25 01:13:18,50
0,446,138,0,0,0,2,2,2,2,0,0,0,0,0,2023-10-25 01:15:18,0
0,2,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 01:17:18,0
0,134,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 01:19:18,0
0,322,506,1344,1344,0,4,4,0,0,2,2,4,2,0,2023-10-25 01:21:18,50
0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 01:23:18,0
0,452,276,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 01:25:18,0
0,2,184,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 01:27:18,0
0,136,46,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 01:29:18,0
0,324,506,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 01:31:18,50
0,2,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 01:33:18,0
0,448,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 01:35:18,0
0,6,184,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 01:37:18,0
0,126,0,0,0,2,4,4,2,2,0,0,0,0,2,2023-10-25 01:39:18,8
0,330,506,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 01:41:18,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 01:43:18,0
0,442,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 01:45:18,0
0,12,230,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 01:47:18,0
0,128,46,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 01:49:18,0
0,328,506,1344,1344,2,0,0,0,0,2,2,4,2,2,2023-10-25 01:51:18,50
0,6,138,0,0,0,4,4,2,2,0,0,0,0,0,2023-10-25 01:53:18,0
0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 01:55:18,0
0,10,368,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 01:57:18,0
0,894,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 01:59:18,0
0,1148,276,1344,1344,2,0,0,0,0,2,2,4,2,2,2023-10-25 02:01:18,50
0,840,368,0,0,0,0,0,2,2,0,0,0,0,0,2023-10-25 02:03:18,0
0,1272,92,1344,1344,0,0,0,0,0,2,2,0,2,0,2023-10-25 02:05:18,0
0,826,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 02:07:18,0
0,406,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 02:09:18,0
0,322,276,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 02:11:18,50
0,12,322,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 02:13:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 02:15:18,0
0,2,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 02:17:18,0
0,130,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 02:19:18,0
0,326,368,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 02:21:18,50
0,8,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 02:23:18,0
0,448,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 02:25:18,0
0,4,230,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 02:27:18,0
0,128,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 02:29:18,0
0,330,506,1344,1344,0,0,0,0,0,0,0,4,0,2,2023-10-25 02:31:18,50
0,4,92,0,0,0,0,0,0,0,2,2,0,2,0,2023-10-25 02:33:18,0
0,450,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 02:35:18,0
0,8,184,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 02:37:18,0
0,122,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 02:39:18,0
0,334,414,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 02:41:18,0
0,4,184,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 02:43:18,50
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 02:45:18,0
0,8,184,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 02:47:18,0
0,108,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 02:49:18,0
0,340,414,1344,1344,0,0,0,0,0,0,0,4,0,2,2023-10-25 02:51:18,54
0,16,184,0,0,0,0,0,0,0,2,2,0,2,0,2023-10-25 02:53:18,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 02:55:18,0
0,8,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 02:57:18,0
0,904,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 02:59:18,0
0,1160,322,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 03:01:18,1750
0,832,322,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 03:03:18,0
0,1272,92,1344,1344,0,0,0,0,0,2,2,0,2,0,2023-10-25 03:05:18,0
0,852,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 03:07:18,0
0,350,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 03:09:18,0
0,320,414,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 03:11:18,50
0,2,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 03:13:18,0
0,452,138,1344,1344,0,0,0,0,0,2,2,0,2,0,2023-10-25 03:15:18,0
0,2,230,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 03:17:18,0
0,136,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 03:19:18,0
0,322,414,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 03:21:18,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 03:23:18,0
0,450,138,1344,1344,0,0,0,0,0,0,0,0,0,0,2023-10-25 03:25:18,0
0,4,230,0,0,0,0,0,0,0,2,2,0,2,2,2023-10-25 03:27:18,0
0,124,92,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 03:29:18,0
0,332,322,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 03:31:18,50
0,6,276,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 03:33:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 03:35:18,0
0,10,230,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 03:37:18,0
0,126,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 03:39:18,0
0,330,460,1344,1344,0,0,0,0,0,0,0,4,0,2,2023-10-25 03:41:18,50
0,6,138,0,0,0,0,0,0,0,2,2,0,2,0,2023-10-25 03:43:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 03:45:18,0
0,8,184,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 03:47:18,0
0,144,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 03:49:18,0
0,308,368,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-25 03:51:18,0
0,10,230,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 03:53:18,50
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 03:55:18,0
0,2,230,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 03:57:18,0
0,916,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 03:59:18,0
0,1174,460,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-25 04:01:18,0
0,860,138,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 04:03:18,50
0,1280,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:05:18,0
0,858,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 04:07:18,0
0,294,92,0,0,2,0,0,0,0,0,0,0,0,0,2023-10-25 04:09:18,0
0,322,460,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 04:11:18,50
0,10,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:13:18,0
0,448,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 04:15:18,0
0,4,276,1344,1344,0,0,0,0,0,2,2,0,2,0,2023-10-25 04:17:18,0
0,130,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:19:18,0
0,328,460,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 04:21:18,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:23:18,0
0,450,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:25:18,0
0,4,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 04:27:18,0
0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:29:18,0
0,332,506,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 04:31:18,50
0,4,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:33:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:35:18,0
0,8,276,1344,1344,2,0,0,0,0,2,2,0,2,2,2023-10-25 04:37:18,0
0,128,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:39:18,0
0,324,506,1344,1344,2,0,0,0,0,2,2,4,2,2,2023-10-25 04:41:18,50
0,10,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 04:43:18,0
0,444,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:45:18,0
0,8,322,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 04:47:18,0
0,132,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:49:18,0
0,322,460,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 04:51:18,50
0,10,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 04:53:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:55:18,0
0,4,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 04:57:18,0
0,912,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 04:59:18,0
0,1204,414,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 05:01:18,54
0,842,230,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 05:03:18,0
0,1294,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:05:18,0
0,860,322,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 05:07:18,0
0,292,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:09:18,0
0,326,414,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 05:11:18,50
0,6,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 05:13:18,0
0,450,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:15:18,0
0,4,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 05:17:18,0
0,128,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:19:18,0
0,328,322,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 05:21:18,50
0,6,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 05:23:18,0
0,446,138,1302,1302,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:25:18,0
0,10,230,42,42,0,0,0,0,0,2,2,0,2,2,2023-10-25 05:27:18,0
0,118,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:29:18,0
0,338,322,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 05:31:18,50
0,6,276,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:33:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:35:18,0
0,8,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 05:37:18,0
0,132,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:39:18,0
0,318,322,1344,1344,0,0,0,0,0,0,0,4,0,4,2023-10-25 05:41:18,50
0,10,276,0,0,0,0,0,0,0,2,2,0,2,0,2023-10-25 05:43:18,0
0,446,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:45:18,0
0,4,184,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 05:47:18,0
0,134,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:49:18,0
0,324,368,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-25 05:51:18,0
0,10,230,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 05:53:18,50
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:55:18,0
0,4,230,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 05:57:18,0
0,908,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 05:59:18,0
0,1156,414,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-25 06:01:18,1700
0,840,184,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 06:03:18,50
0,1292,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:05:18,0
0,844,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 06:07:18,0
0,322,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:09:18,0
0,336,460,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 06:11:18,50
0,6,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:13:18,0
0,450,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 06:15:18,0
0,6,230,1344,1344,0,0,0,0,0,2,2,0,2,0,2023-10-25 06:17:18,0
0,120,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:19:18,0
0,334,460,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 06:21:18,50
0,8,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:23:18,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:25:18,0
0,8,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 06:27:18,0
0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:29:18,0
0,334,506,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 06:31:18,50
0,12,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:33:18,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:35:18,0
0,8,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 06:37:18,0
0,122,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:39:18,0
0,330,460,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 06:41:18,50
0,10,184,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 06:43:18,0
0,444,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:45:18,0
0,2,322,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 06:47:18,0
0,114,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:49:18,0
0,344,322,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 06:51:18,50
0,6,276,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 06:53:18,0
0,454,92,1344,1344,0,0,0,0,0,0,0,0,0,0,2023-10-25 06:55:18,0
0,4,276,0,0,0,0,0,0,0,2,2,0,2,2,2023-10-25 06:57:18,0
0,884,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-25 06:59:18,2
0,1180,322,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 07:01:18,54
0,840,322,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:03:18,0
0,1286,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:05:18,0
0,856,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 07:07:18,0
0,318,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:09:18,0
0,338,322,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 07:11:18,50
0,6,276,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:13:18,0
0,444,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:15:18,0
0,10,230,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 07:17:18,0
0,104,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:19:18,0
0,352,414,1344,1344,0,0,0,0,0,0,0,0,0,4,2023-10-25 07:21:18,0
0,6,184,0,0,0,0,0,0,0,2,2,4,2,0,2023-10-25 07:23:18,50
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:25:18,0
0,10,184,1344,1344,2,4,4,2,2,2,2,0,2,2,2023-10-25 07:27:18,0
0,114,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:29:18,0
0,340,414,0,0,0,0,0,0,0,0,0,0,0,4,2023-10-25 07:31:18,0
0,8,138,1344,1344,0,0,0,0,0,2,2,4,2,0,2023-10-25 07:33:18,50
0,444,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:35:18,0
0,6,230,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 07:37:18,0
0,122,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:39:18,0
0,334,506,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 07:41:18,50
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:43:18,0
0,444,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:45:18,0
0,4,230,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 07:47:18,0
0,116,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:49:18,0
0,338,414,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 07:51:18,50
0,8,138,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:53:18,0
0,448,184,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:55:18,0
0,6,230,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 07:57:18,0
0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 07:59:18,0
0,1172,506,1344,1344,0,0,0,0,0,2,2,4,2,4,2023-10-25 08:01:18,50
0,834,230,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 08:03:18,0
0,1292,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 08:05:18,0
0,844,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 08:07:18,0
0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 08:09:18,0
0,340,552,1344,1344,4,2,2,2,2,2,2,4,2,4,2023-10-25 08:11:18,50
0,6,138,0,0,2,0,0,2,2,0,0,0,0,0,2023-10-25 08:13:18,0
0,442,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 08:15:18,0
0,8,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 08:17:18,0
0,112,92,0,0,2,2,2,2,2,0,0,0,0,0,2023-10-25 08:19:18,0
0,340,460,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 08:21:18,50
0,14,138,0,0,0,0,0,0,0,0,0,0,0,2,2023-10-25 08:23:18,0
0,442,46,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 08:25:18,0
0,8,322,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 08:27:18,0
0,124,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 08:29:18,0
0,330,414,1344,1344,4,0,0,2,2,2,2,4,2,2,2023-10-25 08:31:18,50
0,8,184,0,0,6,0,0,0,0,0,0,0,0,2,2023-10-25 08:33:18,0
0,446,92,1344,1344,0,4,4,2,2,2,2,0,2,0,2023-10-25 08:35:18,0
0,2,276,0,0,2,2,2,2,2,0,0,0,0,2,2023-10-25 08:37:18,0
0,128,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 08:39:18,0
0,332,276,1344,1344,4,4,4,2,2,2,2,4,2,4,2023-10-25 08:41:18,50
0,4,322,0,0,4,6,6,4,4,0,0,0,0,0,2023-10-25 08:43:18,0
0,450,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 08:45:18,0
0,4,276,1344,1344,0,0,0,0,0,2,2,0,2,2,2023-10-25 08:47:18,0
0,124,92,0,0,2,4,4,2,2,0,0,0,0,0,2023-10-25 08:49:18,0
0,332,368,1344,1344,0,0,0,0,0,2,2,4,2,2,2023-10-25 08:51:18,50
0,6,230,0,0,6,4,4,4,4,0,0,0,0,2,2023-10-25 08:53:18,8
0,448,92,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-25 08:55:18,8
0,6,230,1344,1344,6,0,0,4,4,2,2,0,2,2,2023-10-25 08:57:18,0
0,880,138,0,0,22,14,14,8,8,0,0,0,0,0,2023-10-25 08:59:18,4
0,1574,506,1268,1266,16,8,8,6,6,0,0,0,0,2,2023-10-25 09:01:18,1710
0,850,184,76,78,12,12,12,4,4,2,2,4,2,2,2023-10-25 09:03:18,52
0,1294,92,0,0,4,4,4,2,2,0,0,0,0,0,2023-10-25 09:05:18,0
0,886,184,1344,1344,14,8,8,10,10,2,2,0,2,2,2023-10-25 09:07:18,4
0,284,184,0,0,10,8,8,6,6,0,0,0,0,0,2023-10-25 09:09:18,0
0,334,368,0,0,14,6,6,10,10,0,0,0,0,2,2023-10-25 09:11:18,8
0,6,184,1344,1344,10,4,4,2,2,2,2,4,2,2,2023-10-25 09:13:18,50
0,442,138,0,0,8,2,2,2,2,0,0,0,0,0,2023-10-25 09:15:18,0
0,8,230,1344,1344,16,6,6,10,10,2,2,0,2,2,2023-10-25 09:17:18,0
0,116,138,0,0,14,10,10,10,10,0,0,0,0,0,2023-10-25 09:19:18,0
0,334,368,0,0,16,12,12,8,8,0,0,0,0,2,2023-10-25 09:21:18,0
0,16,184,1344,1344,24,4,4,8,8,2,2,4,2,2,2023-10-25 09:23:18,50
0,444,138,0,0,26,16,16,12,12,0,0,0,0,0,2023-10-25 09:25:18,8
0,2,230,1344,1344,32,16,16,22,22,2,2,0,2,2,2023-10-25 09:27:18,0
0,128,138,0,0,44,18,18,26,26,0,0,0,0,0,2023-10-25 09:29:18,20
0,332,322,0,0,24,24,24,16,16,0,0,0,0,2,2023-10-25 09:31:18,12
0,8,276,1344,1344,22,24,24,24,24,2,2,4,2,2,2023-10-25 09:33:18,58
0,444,92,0,0,16,6,6,4,4,0,0,0,0,0,2023-10-25 09:35:18,14
0,2,184,1344,1344,32,24,24,26,26,2,2,0,2,2,2023-10-25 09:37:18,8
0,122,184,0,0,66,48,48,40,40,0,0,0,0,0,2023-10-25 09:39:18,16
0,332,322,1344,1344,60,28,28,30,30,2,2,4,2,0,2023-10-25 09:41:18,50
0,8,276,0,0,38,38,38,28,28,0,0,0,0,4,2023-10-25 09:43:18,4
0,448,92,0,0,42,26,26,24,24,0,0,0,0,0,2023-10-25 09:45:18,0
0,4,276,1344,1344,46,34,34,24,24,2,2,0,2,2,2023-10-25 09:47:18,32
0,132,92,0,0,68,24,24,24,24,0,0,0,0,0,2023-10-25 09:49:18,6
0,324,322,1344,1344,74,46,46,46,46,2,2,4,2,2,2023-10-25 09:51:18,76
0,8,276,0,0,60,40,40,30,30,0,0,0,0,2,2023-10-25 09:53:18,28
0,450,92,0,0,56,34,34,40,40,0,0,0,0,0,2023-10-25 09:55:18,12
0,6,276,1344,1344,90,70,70,70,70,2,2,0,2,2,2023-10-25 09:57:18,12
0,908,92,0,0,50,44,44,40,40,0,0,0,0,0,2023-10-25 09:59:18,42
0,2202,414,1344,1344,50,30,30,26,26,0,0,4,0,0,2023-10-25 10:01:18,3664
0,1308,276,0,0,76,42,42,46,46,2,2,0,2,4,2023-10-25 10:03:18,36
0,1268,138,0,0,80,62,62,50,50,0,0,0,0,0,2023-10-25 10:05:18,10
0,878,138,1344,1344,66,76,76,52,52,2,2,0,2,2,2023-10-25 10:07:18,4
0,308,184,0,0,46,24,24,38,38,0,0,0,0,0,2023-10-25 10:09:18,36
0,334,414,1168,1166,46,34,34,34,34,0,0,0,0,0,2023-10-25 10:11:18,12
0,16,184,176,178,46,18,18,24,24,2,2,4,2,4,2023-10-25 10:13:18,74
0,442,92,0,0,48,48,48,40,40,0,0,0,0,0,2023-10-25 10:15:18,24
0,12,230,1344,1344,26,28,28,30,30,2,2,0,2,2,2023-10-25 10:17:18,12
0,106,138,0,0,28,14,14,22,22,0,0,0,0,0,2023-10-25 10:19:18,24
0,344,414,0,0,42,14,14,22,22,0,0,0,0,2,2023-10-25 10:21:18,18
0,12,138,1344,1344,26,24,24,24,24,2,2,4,2,2,2023-10-25 10:23:18,60
0,444,138,0,0,26,20,20,10,10,0,0,0,0,0,2023-10-25 10:25:18,52
0,2,230,1344,1344,12,6,6,12,12,2,2,0,2,2,2023-10-25 10:27:18,2
0,130,138,0,0,24,14,14,14,14,0,0,0,0,0,2023-10-25 10:29:18,0
0,328,460,0,0,16,4,4,10,10,0,0,4,0,2,2023-10-25 10:31:18,52
0,8,46,1344,1344,14,10,10,10,10,2,2,0,2,2,2023-10-25 10:33:18,4
0,456,230,0,0,24,16,16,14,14,0,0,0,0,0,2023-10-25 10:35:18,10
